Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000068354,TBC1D25,Gene Expression,0.0009018602438893399,0.8472063487954191,0.9805011062819186,388,0.1689847945653889,345
ENSG00000115211,EIF2B4,Gene Expression,0.0009007839380697612,0.8469415499024091,0.9805011062819186,301,0.12195197539801325,279
ENSG00000074356,NCBP3,Gene Expression,0.0009006638734910393,0.8476196212015887,0.9805011062819186,526,0.2179128807477006,457
ENSG00000213923,CSNK1E,Gene Expression,0.0008953731010998172,0.8483596248028287,0.9805011062819186,346,0.11935758542727534,317
ENSG00000247595,SPTY2D1OS,Gene Expression,0.000893924690576928,0.8462117303711656,0.9805011062819186,46,0.01737488361380775,46
ENSG00000173482,PTPRM,Gene Expression,0.0008939051932197619,0.8480708841909645,0.9805011062819186,221,0.08416559608126975,206
ENSG00000119723,COQ6,Gene Expression,0.0008914047083352091,0.8476083098347211,0.9805011062819186,168,0.0733103531653944,161
ENSG00000181036,FCRL6,Gene Expression,0.0008903093928499674,0.8459945972030158,0.9805011062819186,54,0.0220115917840856,54
ENSG00000160214,RRP1,Gene Expression,0.0008849430031736274,0.8494358229202237,0.9805011062819186,466,0.1734672090990679,406
ENSG00000091129,NRCAM,Gene Expression,0.0008842043072833354,0.8428056081826218,0.9805011062819186,36,0.015813997400061237,35
ENSG00000164398,ACSL6,Gene Expression,0.0008818681056298465,0.8444709969528628,0.9805011062819186,20,0.006201623155874385,19
ENSG00000187105,HEATR4,Gene Expression,0.0008816113486742652,0.8263618029392479,0.9805011062819186,5,0.0013996552443759401,5
ENSG00000170634,ACYP2,Gene Expression,0.0008811379474669542,0.8501378726420714,0.9805011062819186,976,0.3778500970312823,769
ENSG00000148950,IMMP1L,Gene Expression,0.0008800921190624702,0.8499229431613184,0.9805011062819186,201,0.0656993002932924,187
ENSG00000143324,XPR1,Gene Expression,0.0008787489269643346,0.8502552862608685,0.9805011062819186,590,0.21982460903506387,519
ENSG00000143067,ZNF697,Gene Expression,0.0008723102489270799,0.8508348338802689,0.9805011062819186,252,0.0863111375731236,234
ENSG00000120798,NR2C1,Gene Expression,0.0008696659826511905,0.8513764970466879,0.9805011062819186,709,0.2813105456198889,578
ENSG00000135766,EGLN1,Gene Expression,0.0008692934820149146,0.8507080313331974,0.9805011062819186,252,0.09961772812945764,241
ENSG00000143157,POGK,Gene Expression,0.0008673549289591518,0.8515123819158463,0.9805011062819186,564,0.23034095908516927,478
ENSG00000130559,CAMSAP1,Gene Expression,0.0008664949377308321,0.8511597463971519,0.9805011062819186,144,0.05216685421885497,138
ENSG00000117010,ZNF684,Gene Expression,0.0008649817672048305,0.8513540995331002,0.9805011062819186,153,0.055263291636797156,143
ENSG00000173950,XXYLT1,Gene Expression,0.0008648460529073408,0.8509403889367806,0.9805011062819186,255,0.10285874637510524,235
ENSG00000132359,RAP1GAP2,Gene Expression,0.0008643066630076328,0.8508860088627554,0.9805011062819186,117,0.042846969497766896,113
ENSG00000169877,AHSP,Gene Expression,0.0008621359617589505,0.802609613054249,0.9805011062819186,6,0.005505673542715511,6
ENSG00000236444,UBE2L5,Gene Expression,0.0008599654293059387,0.8110553903501501,0.9805011062819186,13,0.014208156510348072,13
ENSG00000014257,ACPP,Gene Expression,0.0008588173839638702,0.8507805926874887,0.9805011062819186,123,0.050744933232494516,121
ENSG00000126215,XRCC3,Gene Expression,0.0008573796617906403,0.8523860842720732,0.9805011062819186,295,0.11435973797378214,275
ENSG00000110713,NUP98,Gene Expression,0.0008571256750332505,0.8528267872578463,0.9805011062819186,1145,0.45979353639715337,849
ENSG00000176678,FOXL1,Gene Expression,0.0008541714710903602,0.849003608797468,0.9805011062819186,24,0.008977581250402199,24
ENSG00000165152,TMEM246,Gene Expression,0.0008493851427210412,0.8416527438519845,0.9805011062819186,9,0.003985984175056198,9
ENSG00000169372,CRADD,Gene Expression,0.0008425156379262682,0.8542450734713762,0.9805011062819186,268,0.10089509902047473,241
ENSG00000177425,PAWR,Gene Expression,0.0008424714657194215,0.8515652286043478,0.9805011062819186,152,0.08793831246206099,144
ENSG00000101255,TRIB3,Gene Expression,0.0008415982473149176,0.8541923503271707,0.9805011062819186,145,0.04866107350504469,139
ENSG00000155542,SETD9,Gene Expression,0.0008407911480161383,0.8532830463170744,0.9805011062819186,75,0.025921793715549132,73
ENSG00000198182,ZNF607,Gene Expression,0.0008406345464029004,0.8532972993975663,0.9805011062819186,142,0.06540741987479905,138
ENSG00000233608,TWIST2,Gene Expression,0.0008390616573905398,0.8537365517491899,0.9805011062819186,78,0.02604024651458455,77
ENSG00000126895,AVPR2,Gene Expression,0.0008296517813884619,0.8512945300214758,0.9805011062819186,23,0.006879233382004732,21
ENSG00000138092,CENPO,Gene Expression,0.0008271251807003393,0.8555717150493503,0.9805011062819186,155,0.06205486577260598,150
ENSG00000164684,ZNF704,Gene Expression,0.0008251636286829051,0.8508518220053469,0.9805011062819186,20,0.006418543209718136,20
ENSG00000163995,ABLIM2,Gene Expression,0.0008242459464334042,0.8546927862888509,0.9805011062819186,100,0.04471642901171399,99
ENSG00000042317,SPATA7,Gene Expression,0.0008215413060137949,0.8563821767577582,0.9805011062819186,171,0.06774170285575877,164
ENSG00000011376,LARS2,Gene Expression,0.0008207798626804593,0.8567098206402581,0.9805011062819186,412,0.16250727716388508,370
ENSG00000140623,SEPTIN12,Gene Expression,0.0008154664522964159,0.8199012960120688,0.9805011062819186,3,0.0008921546319071933,3
ENSG00000181619,GPR135,Gene Expression,0.0008078714445856599,0.8540010076372888,0.9805011062819186,88,0.04484556440066933,84
ENSG00000172888,ZNF621,Gene Expression,0.0008066404482345673,0.8583946828783857,0.9805011062819186,589,0.2627071995633283,503
ENSG00000163106,HPGDS,Gene Expression,0.0008061474515555499,0.8569518901265736,0.9805011062819186,58,0.020003238014673443,57
ENSG00000101181,MTG2,Gene Expression,0.0008045502147346034,0.8585588418036101,0.9805011062819186,177,0.06220063404546569,173
ENSG00000198740,ZNF652,Gene Expression,0.0008040014246721245,0.8588860735896477,0.9805011062819186,508,0.18143614369300415,439
ENSG00000175520,UBQLN3,Gene Expression,0.0008037582646016474,0.8568563399894309,0.9805011062819186,63,0.02343057325976081,60
ENSG00000166024,R3HCC1L,Gene Expression,0.0008026999530448117,0.85915189887688,0.9805011062819186,597,0.22793253843566014,528
ENSG00000006432,MAP3K9,Gene Expression,0.0008016309556436599,0.8532869335196909,0.9805011062819186,71,0.03544241739001925,69
ENSG00000171056,SOX7,Gene Expression,0.0008010396179296309,0.8570705802529166,0.9805011062819186,40,0.013599549992793473,38
ENSG00000121039,RDH10,Gene Expression,0.0008008812991123355,0.8586836976975627,0.9805011062819186,164,0.06327296667884999,159
ENSG00000175505,CLCF1,Gene Expression,0.0007999449415745877,0.8569109174387965,0.9805011062819186,179,0.08793487061171516,161
ENSG00000140092,FBLN5,Gene Expression,0.0007968323721652279,0.858508388726287,0.9805011062819186,147,0.05817024482575111,140
ENSG00000152102,FAM168B,Gene Expression,0.0007945160831623595,0.8599198148966316,0.9805011062819186,359,0.1415501289553458,328
ENSG00000092439,TRPM7,Gene Expression,0.0007892750206463642,0.8601913282752114,0.9805011062819186,408,0.16656380132047915,375
ENSG00000179598,PLD6,Gene Expression,0.000787010504077959,0.8583116800755319,0.9805011062819186,121,0.05468629207936011,119
ENSG00000260428,SCX,Gene Expression,0.0007808509903713323,0.8611147678147406,0.9805011062819186,128,0.04543640300833352,120
ENSG00000125629,INSIG2,Gene Expression,0.0007795547866448856,0.8616892184277132,0.9805011062819186,285,0.1011423167178386,265
ENSG00000118369,USP35,Gene Expression,0.0007790908323550995,0.861631063253705,0.9805011062819186,319,0.12246494351440523,295
ENSG00000255150,EID3,Gene Expression,0.0007782102437535603,0.8617163819103952,0.9805011062819186,229,0.08600257604347256,215
ENSG00000150045,KLRF1,Gene Expression,0.0007774736451536367,0.8462560701453525,0.9805011062819186,23,0.0223616740189113,23
ENSG00000163935,SFMBT1,Gene Expression,0.000774852835750877,0.8616617528870014,0.9805011062819186,578,0.2867187716415356,492
ENSG00000152749,GPR180,Gene Expression,0.0007733472428920191,0.8608741625071463,0.9805011062819186,203,0.08759610500318639,186
ENSG00000168803,ADAL,Gene Expression,0.0007728899786433601,0.8621468118845046,0.9805011062819186,204,0.07712990102071281,193
ENSG00000140598,EFL1,Gene Expression,0.0007675163832466759,0.8619902579678329,0.9805011062819186,303,0.1360372028811513,272
ENSG00000167210,LOXHD1,Gene Expression,0.0007661360678606993,0.8519354468696889,0.9805011062819186,11,0.003767751343705338,11
ENSG00000113569,NUP155,Gene Expression,0.0007633248738717817,0.8635352521444801,0.9805011062819186,398,0.14663228636345688,354
ENSG00000175782,SLC35E3,Gene Expression,0.0007629328863597019,0.8634391150303624,0.9805011062819186,340,0.1308814478185629,300
ENSG00000176396,EID2,Gene Expression,0.0007574872257777468,0.8634514812644758,0.9805011062819186,471,0.24422586759890277,432
ENSG00000120327,PCDHB14,Gene Expression,0.0007571939054836597,0.862885889871301,0.9805011062819186,88,0.03450377791703739,87
ENSG00000065911,MTHFD2,Gene Expression,0.0007533073219123802,0.8643462784525004,0.9805011062819186,143,0.050778480612336335,134
ENSG00000120875,DUSP4,Gene Expression,0.0007499393984367871,0.8642544032630264,0.9805011062819186,212,0.08978076288667541,194
ENSG00000180042,AC087498.1,Gene Expression,0.0007488975042159463,0.8533806009728289,0.9805011062819186,7,0.0017007690279953471,7
ENSG00000105821,DNAJC2,Gene Expression,0.0007468084965759372,0.8650451046292498,0.9805011062819186,474,0.20892603707178548,401
ENSG00000108423,TUBD1,Gene Expression,0.0007418633506639583,0.8655280610304397,0.9805011062819186,319,0.12734389421352635,291
ENSG00000244617,ASPRV1,Gene Expression,0.0007415513523702379,0.8638612675091804,0.9805011062819186,39,0.012648798157361594,37
ENSG00000070371,CLTCL1,Gene Expression,0.0007399232211970008,0.8603961250828436,0.9805011062819186,68,0.03136281169366599,66
ENSG00000100325,ASCC2,Gene Expression,0.0007368556532686217,0.8664553661896455,0.9805011062819186,665,0.29206738441013247,571
ENSG00000186666,BCDIN3D,Gene Expression,0.0007350893341397599,0.8658159638223277,0.9805011062819186,104,0.036142624660103366,100
ENSG00000180488,MIGA1,Gene Expression,0.0007347762608857916,0.8668942099627237,0.9805011062819186,448,0.16276352721655976,394
ENSG00000136925,TSTD2,Gene Expression,0.0007342674839240511,0.8668039569844281,0.9805011062819186,336,0.12504836234707126,304
ENSG00000197580,BCO2,Gene Expression,0.0007327451918188451,0.8626161803611696,0.9805011062819186,106,0.0598413713160364,102
ENSG00000125864,BFSP1,Gene Expression,0.0007312298028416666,0.8612761668476381,0.9805011062819186,17,0.005860193112067974,15
ENSG00000110844,PRPF40B,Gene Expression,0.0007304987494074013,0.8665555610084383,0.9805011062819186,142,0.057971803793222004,135
ENSG00000286095,SPEGNB,Gene Expression,0.0007285490154412746,0.8345929485287953,0.9805011062819186,5,0.0019382836318443731,5
ENSG00000063761,ADCK1,Gene Expression,0.0007273130782959426,0.8674679526036913,0.9805011062819186,195,0.07105992270463973,189
ENSG00000168026,TTC21A,Gene Expression,0.0007271632229977876,0.8668693141076866,0.9805011062819186,170,0.06546771963638177,159
ENSG00000143793,C1orf35,Gene Expression,0.000726301327590932,0.8676202818588221,0.9805011062819186,451,0.18797329660103412,391
ENSG00000111981,ULBP1,Gene Expression,0.0007257526012403016,0.8525839171351572,0.9805011062819186,7,0.0033451544581672246,7
ENSG00000143862,ARL8A,Gene Expression,0.0007251580151922483,0.8679923764924655,0.9805011062819186,836,0.34831226870382287,677
ENSG00000121797,CCRL2,Gene Expression,0.0007202969135506412,0.8678304121511702,0.9805011062819186,187,0.08056422813825967,177
ENSG00000163884,KLF15,Gene Expression,0.0007189514680354827,0.8587955229932736,0.9805011062819186,27,0.01562664854014377,27
ENSG00000024526,DEPDC1,Gene Expression,0.0007186223977891959,0.865089965622841,0.9805011062819186,24,0.008638284752013841,23
ENSG00000153790,C7orf31,Gene Expression,0.0007175243507816591,0.8686438535458156,0.9805011062819186,195,0.07069661088735445,182
ENSG00000178038,ALS2CL,Gene Expression,0.0007169548613763149,0.8688095416798187,0.9805011062819186,276,0.1000291973040468,250
ENSG00000135063,FAM189A2,Gene Expression,0.0007147823338901976,0.8565776906585911,0.9805011062819186,8,0.0034445126866103778,8
ENSG00000133119,RFC3,Gene Expression,0.0007100769633685862,0.8692678604406168,0.9805011062819186,195,0.07192558382539867,183
ENSG00000179455,MKRN3,Gene Expression,0.0007099171737499118,0.8543948633425675,0.9805011062819186,8,0.0026418229615462665,8
ENSG00000170412,GPRC5C,Gene Expression,0.0007047604858371473,0.8700124166806975,0.9805011062819186,138,0.04614513028885125,131
ENSG00000154620,TMSB4Y,Gene Expression,0.0007012754939287229,0.8588804056659385,0.9805011062819186,11,0.003959370292149715,11
ENSG00000100359,SGSM3,Gene Expression,0.0006956233548434584,0.8715053368546122,0.9805011062819186,957,0.4037413478304255,737
ENSG00000174137,FAM53A,Gene Expression,0.0006953437119203922,0.8700474172045836,0.9805011062819186,66,0.025036492100408956,62
ENSG00000174943,KCTD13,Gene Expression,0.0006922822542429216,0.8714489237072658,0.9805011062819186,603,0.28104363107516095,509
ENSG00000134255,CEPT1,Gene Expression,0.000692124816654546,0.8718870854490575,0.9805011062819186,399,0.14088734780140108,353
ENSG00000129646,QRICH2,Gene Expression,0.0006911861123868783,0.8621187944527511,0.9805011062819186,83,0.08922331560747852,81
ENSG00000133265,HSPBP1,Gene Expression,0.0006902170385205643,0.8720145716432275,0.9805011062819186,236,0.07575241760861554,221
ENSG00000189253,TRIM64B,Gene Expression,0.0006895486988345779,0.8492368031203434,0.9805011062819186,27,0.03591471599408979,26
ENSG00000187486,KCNJ11,Gene Expression,0.0006863599296832477,0.8663030585157827,0.9805011062819186,23,0.009366232596940154,22
ENSG00000154309,DISP1,Gene Expression,0.0006823159650322481,0.872569519147492,0.9805011062819186,132,0.050711959664464304,130
ENSG00000186513,OR9Q2,Gene Expression,0.0006808317506198424,0.8571472781095597,0.9805011062819186,6,0.0022941012567660383,6
ENSG00000141497,ZMYND15,Gene Expression,0.0006778112594693977,0.8732018123650644,0.9805011062819186,215,0.08095703541583428,201
ENSG00000284308,C2orf81,Gene Expression,0.0006763867579435514,0.8723876298822468,0.9805011062819186,78,0.03212725878011132,77
ENSG00000105610,KLF1,Gene Expression,0.0006744925407737483,0.8598267063429534,0.9805011062819186,10,0.004557664799123854,10
ENSG00000160285,LSS,Gene Expression,0.0006740649160509752,0.8740154749797757,0.9805011062819186,1012,0.4237663286241965,791
ENSG00000176720,BOK,Gene Expression,0.0006727662206336744,0.8730722538651567,0.9805011062819186,225,0.09688538566116882,205
ENSG00000164393,ADGRF2,Gene Expression,0.0006692356401861076,0.8374494901733625,0.9805011062819186,3,0.0007501462829401586,3
ENSG00000163161,ERCC3,Gene Expression,0.0006605256396529253,0.8754866385235809,0.9805011062819186,628,0.26615292418147063,532
ENSG00000174405,LIG4,Gene Expression,0.0006591402748629265,0.8756112163591918,0.9805011062819186,373,0.13767381085636282,328
ENSG00000135976,ANKRD36,Gene Expression,0.0006563478463468187,0.8758120834069953,0.9805011062819186,598,0.27106497821902625,516
ENSG00000145681,HAPLN1,Gene Expression,0.0006515913864467443,0.8517862429681644,0.9805011062819186,30,0.023142208654560993,30
ENSG00000145861,C1QTNF2,Gene Expression,0.0006495993285293472,0.863358600167337,0.9805011062819186,18,0.008387354939199183,18
ENSG00000135245,HILPDA,Gene Expression,0.0006492328053111951,0.8747484749158172,0.9805011062819186,230,0.12721030406325806,208
ENSG00000158636,EMSY,Gene Expression,0.000642933956460168,0.8751139309536597,0.9805011062819186,212,0.120343298935812,201
ENSG00000139531,SUOX,Gene Expression,0.0006393226419242302,0.8776148145550804,0.9805011062819186,163,0.05676808149030672,156
ENSG00000154330,PGM5,Gene Expression,0.0006367622785407702,0.876766696861466,0.9805011062819186,48,0.017358507572955813,48
ENSG00000186230,ZNF749,Gene Expression,0.0006353383417531893,0.8772120137498458,0.9805011062819186,260,0.12926831499022534,247
ENSG00000186907,RTN4RL2,Gene Expression,0.0006351374242931265,0.8774301005536147,0.9805011062819186,72,0.02400961730152854,67
ENSG00000159579,RSPRY1,Gene Expression,0.0006345725718381264,0.8785927603318322,0.9805011062819186,662,0.24637457330542809,544
ENSG00000175426,PCSK1,Gene Expression,0.0006341071055812013,0.8682914788755454,0.9805011062819186,49,0.03216702528637195,45
ENSG00000107104,KANK1,Gene Expression,0.0006328036590501315,0.8784121721511258,0.9805011062819186,185,0.06458223346120578,173
ENSG00000236981,OR10G9,Gene Expression,0.0006327715304222414,0.8258419554137715,0.9805011062819186,4,0.0020540820600206877,4
ENSG00000165996,HACD1,Gene Expression,0.0006322709224422728,0.8778329658763577,0.9805011062819186,70,0.023325922226157075,64
ENSG00000106789,CORO2A,Gene Expression,0.0006301838995904135,0.8770612791278602,0.9805011062819186,63,0.02386370197543748,62
ENSG00000157600,TMEM164,Gene Expression,0.0006275392945390989,0.879160668317269,0.9805011062819186,206,0.07722587120447547,190
ENSG00000126878,AIF1L,Gene Expression,0.000626166120200304,0.875279499268147,0.9805011062819186,19,0.006616302088375032,19
